TEAM ID,TEAM NAME,TEAM ABBR,OPP ABBR,GAME DATE,HOME/AWAY,POINTS,REBOUNDS,ASSISTS,TURNOVERS,WIN,SEASON_TYPE
1610612738.0,Boston Celtics,BOS,WAS,2024-04-14,Home,132,48,29,14,1,Regular Season
1610612757.0,Portland Trail Blazers,POR,SAC,2024-04-14,Away,82,54,18,17,0,Regular Season
1610612754.0,Indiana Pacers,IND,ATL,2024-04-14,Home,157,48,41,14,1,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,PHX,2024-04-14,Home,106,36,22,24,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,LAL,2024-04-14,Home,108,39,26,19,0,Regular Season
1610612746.0,LA Clippers,LAC,HOU,2024-04-14,Home,105,51,23,12,0,Regular Season
1610612756.0,Phoenix Suns,PHX,MIN,2024-04-14,Away,125,32,28,12,1,Regular Season
1610612748.0,Miami Heat,MIA,TOR,2024-04-14,Home,118,46,29,19,1,Regular Season
1610612747.0,Los Angeles Lakers,LAL,NOP,2024-04-14,Away,124,39,32,14,1,Regular Season
1610612761.0,Toronto Raptors,TOR,MIA,2024-04-14,Away,103,41,23,19,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,DAL,2024-04-14,Home,135,58,38,14,1,Regular Season
1610612741.0,Chicago Bulls,CHI,NYK,2024-04-14,Away,119,44,25,12,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,CLE,2024-04-14,Away,120,47,36,9,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,PHI,2024-04-14,Away,86,42,19,12,0,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,CHA,2024-04-14,Home,110,43,30,14,0,Regular Season
1610612764.0,Washington Wizards,WAS,BOS,2024-04-14,Away,122,36,33,11,0,Regular Season
1610612752.0,New York Knicks,NYK,CHI,2024-04-14,Home,120,53,27,21,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,DEN,2024-04-14,Home,111,43,22,13,0,Regular Season
1610612753.0,Orlando Magic,ORL,MIL,2024-04-14,Home,113,43,27,11,1,Regular Season
1610612743.0,Denver Nuggets,DEN,MEM,2024-04-14,Away,126,54,32,17,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,DET,2024-04-14,Home,123,54,33,13,1,Regular Season
1610612758.0,Sacramento Kings,SAC,POR,2024-04-14,Home,121,51,29,14,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,BKN,2024-04-14,Home,107,57,30,12,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,OKC,2024-04-14,Away,86,41,19,14,0,Regular Season
1610612762.0,Utah Jazz,UTA,GSW,2024-04-14,Away,116,48,22,19,0,Regular Season
1610612744.0,Golden State Warriors,GSW,UTA,2024-04-14,Home,123,42,35,9,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,IND,2024-04-14,Away,115,32,25,15,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,ORL,2024-04-14,Away,88,34,16,17,0,Regular Season
1610612765.0,Detroit Pistons,DET,SAS,2024-04-14,Away,95,40,17,14,0,Regular Season
1610612745.0,Houston Rockets,HOU,LAC,2024-04-14,Away,116,59,31,18,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,DET,2024-04-12,Home,89,49,20,20,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,BOS,2024-04-12,Away,98,33,20,19,0,Regular Season
1610612765.0,Detroit Pistons,DET,DAL,2024-04-12,Away,107,40,23,6,1,Regular Season
1610612754.0,Indiana Pacers,IND,CLE,2024-04-12,Away,120,39,37,13,0,Regular Season
1610612738.0,Boston Celtics,BOS,CHA,2024-04-12,Home,131,53,34,6,1,Regular Season
1610612747.0,Los Angeles Lakers,LAL,MEM,2024-04-12,Away,123,39,25,19,1,Regular Season
1610612753.0,Orlando Magic,ORL,PHI,2024-04-12,Away,113,45,25,11,0,Regular Season
1610612759.0,San Antonio Spurs,SAS,DEN,2024-04-12,Home,121,49,31,18,1,Regular Season
1610612762.0,Utah Jazz,UTA,LAC,2024-04-12,Away,110,46,26,16,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,NYK,2024-04-12,Away,107,45,22,12,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,OKC,2024-04-12,Away,107,42,27,17,0,Regular Season
1610612745.0,Houston Rockets,HOU,POR,2024-04-12,Away,116,48,25,8,1,Regular Season
1610612761.0,Toronto Raptors,TOR,MIA,2024-04-12,Away,103,41,23,17,0,Regular Season
1610612752.0,New York Knicks,NYK,BKN,2024-04-12,Home,111,31,21,5,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,ORL,2024-04-12,Home,125,44,22,11,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,IND,2024-04-12,Home,129,41,28,9,1,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,ATL,2024-04-12,Home,109,44,29,14,1,Regular Season
1610612757.0,Portland Trail Blazers,POR,HOU,2024-04-12,Home,107,48,20,7,0,Regular Season
1610612748.0,Miami Heat,MIA,TOR,2024-04-12,Home,125,37,37,4,1,Regular Season
1610612758.0,Sacramento Kings,SAC,PHX,2024-04-12,Home,107,35,26,7,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,MIL,2024-04-12,Home,125,38,29,10,1,Regular Season
1610612746.0,LA Clippers,LAC,UTA,2024-04-12,Home,109,44,23,13,0,Regular Season
1610612764.0,Washington Wizards,WAS,CHI,2024-04-12,Home,127,39,32,12,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,GSW,2024-04-12,Away,114,38,24,8,1,Regular Season
1610612756.0,Phoenix Suns,PHX,SAC,2024-04-12,Away,108,41,25,18,1,Regular Season
1610612741.0,Chicago Bulls,CHI,WAS,2024-04-12,Away,129,56,28,13,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,MIN,2024-04-12,Away,106,40,23,14,0,Regular Season
1610612744.0,Golden State Warriors,GSW,NOP,2024-04-12,Home,109,53,27,16,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,LAL,2024-04-12,Home,120,42,19,13,0,Regular Season
1610612743.0,Denver Nuggets,DEN,SAS,2024-04-12,Away,120,33,31,7,0,Regular Season
1610612738.0,Boston Celtics,BOS,NYK,2024-04-11,Home,109,36,25,12,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,GSW,2024-04-11,Home,92,49,22,12,0,Regular Season
1610612741.0,Chicago Bulls,CHI,DET,2024-04-11,Away,127,42,28,8,1,Regular Season
1610612762.0,Utah Jazz,UTA,HOU,2024-04-11,Home,124,49,27,14,1,Regular Season
1610612765.0,Detroit Pistons,DET,CHI,2024-04-11,Home,105,38,27,20,0,Regular Season
1610612745.0,Houston Rockets,HOU,UTA,2024-04-11,Away,121,39,22,10,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,SAC,2024-04-11,Away,135,40,35,13,1,Regular Season
1610612752.0,New York Knicks,NYK,BOS,2024-04-11,Away,118,52,24,12,1,Regular Season
1610612758.0,Sacramento Kings,SAC,NOP,2024-04-11,Home,123,32,26,14,0,Regular Season
1610612744.0,Golden State Warriors,GSW,POR,2024-04-11,Away,100,46,24,16,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,TOR,2024-04-10,Home,106,56,25,13,1,Regular Season
1610612753.0,Orlando Magic,ORL,MIL,2024-04-10,Away,99,34,19,15,0,Regular Season
1610612756.0,Phoenix Suns,PHX,LAC,2024-04-10,Away,124,48,29,13,1,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,SAS,2024-04-10,Home,127,62,33,12,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,MEM,2024-04-10,Home,110,47,27,13,1,Regular Season
1610612748.0,Miami Heat,MIA,DAL,2024-04-10,Home,92,46,22,15,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,ORL,2024-04-10,Home,117,43,27,12,1,Regular Season
1610612743.0,Denver Nuggets,DEN,MIN,2024-04-10,Home,116,44,31,13,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,OKC,2024-04-10,Away,89,47,24,15,0,Regular Season
1610612742.0,Dallas Mavericks,DAL,MIA,2024-04-10,Away,111,39,27,7,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,CHA,2024-04-10,Home,114,38,35,16,0,Regular Season
1610612746.0,LA Clippers,LAC,PHX,2024-04-10,Home,108,44,23,12,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,DEN,2024-04-10,Away,107,35,23,9,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,ATL,2024-04-10,Away,115,33,25,13,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,CLE,2024-04-10,Away,98,44,21,13,0,Regular Season
1610612761.0,Toronto Raptors,TOR,BKN,2024-04-10,Away,102,45,19,9,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,WAS,2024-04-09,Home,130,44,30,8,1,Regular Season
1610612754.0,Indiana Pacers,IND,TOR,2024-04-09,Away,140,44,33,13,1,Regular Season
1610612747.0,Los Angeles Lakers,LAL,GSW,2024-04-09,Home,120,40,31,7,0,Regular Season
1610612764.0,Washington Wizards,WAS,MIN,2024-04-09,Away,121,41,26,13,0,Regular Season
1610612752.0,New York Knicks,NYK,CHI,2024-04-09,Away,128,31,31,10,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,DET,2024-04-09,Home,120,51,29,7,1,Regular Season
1610612743.0,Denver Nuggets,DEN,UTA,2024-04-09,Away,111,43,30,9,1,Regular Season
1610612765.0,Detroit Pistons,DET,PHI,2024-04-09,Away,102,44,20,16,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,DAL,2024-04-09,Home,104,39,24,11,0,Regular Season
1610612742.0,Dallas Mavericks,DAL,CHA,2024-04-09,Away,130,55,35,14,1,Regular Season
1610612753.0,Orlando Magic,ORL,HOU,2024-04-09,Away,106,42,23,14,0,Regular Season
1610612748.0,Miami Heat,MIA,ATL,2024-04-09,Away,117,46,29,18,1,Regular Season
1610612758.0,Sacramento Kings,SAC,OKC,2024-04-09,Away,105,56,23,17,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,SAC,2024-04-09,Home,112,42,21,13,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,MEM,2024-04-09,Away,102,51,30,16,1,Regular Season
1610612745.0,Houston Rockets,HOU,ORL,2024-04-09,Home,118,37,29,12,1,Regular Season
1610612744.0,Golden State Warriors,GSW,LAL,2024-04-09,Away,134,42,37,15,1,Regular Season
1610612762.0,Utah Jazz,UTA,DEN,2024-04-09,Home,95,44,19,14,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,POR,2024-04-09,Away,110,45,25,9,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,MIA,2024-04-09,Home,111,59,28,15,0,Regular Season
1610612746.0,LA Clippers,LAC,PHX,2024-04-09,Away,105,63,28,18,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,SAS,2024-04-09,Home,87,49,21,7,0,Regular Season
1610612756.0,Phoenix Suns,PHX,LAC,2024-04-09,Home,92,38,17,8,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,BOS,2024-04-09,Home,104,49,29,16,1,Regular Season
1610612741.0,Chicago Bulls,CHI,NYK,2024-04-09,Home,117,39,20,9,0,Regular Season
1610612761.0,Toronto Raptors,TOR,IND,2024-04-09,Home,123,40,21,15,0,Regular Season
1610612738.0,Boston Celtics,BOS,MIL,2024-04-09,Away,91,38,27,12,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,NOP,2024-04-09,Home,100,47,28,21,0,Regular Season
1610612744.0,Golden State Warriors,GSW,UTA,2024-04-07,Home,118,47,32,13,1,Regular Season
1610612764.0,Washington Wizards,WAS,TOR,2024-04-07,Away,122,43,29,15,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,MIN,2024-04-07,Home,117,41,27,15,0,Regular Season
1610612742.0,Dallas Mavericks,DAL,HOU,2024-04-07,Home,147,47,21,17,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,PHI,2024-04-07,Home,126,59,31,25,0,Regular Season
1610612758.0,Sacramento Kings,SAC,BKN,2024-04-07,Away,107,54,31,9,1,Regular Season
1610612754.0,Indiana Pacers,IND,MIA,2024-04-07,Home,117,37,27,6,1,Regular Season
1610612740.0,New Orleans Pelicans,NOP,PHX,2024-04-07,Away,113,42,26,12,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,SAC,2024-04-07,Home,77,46,17,16,0,Regular Season
1610612756.0,Phoenix Suns,PHX,NOP,2024-04-07,Home,105,38,30,15,0,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,LAC,2024-04-07,Away,118,36,27,11,0,Regular Season
1610612746.0,LA Clippers,LAC,CLE,2024-04-07,Home,120,48,26,15,1,Regular Season
1610612748.0,Miami Heat,MIA,IND,2024-04-07,Away,115,39,21,7,0,Regular Season
1610612738.0,Boston Celtics,BOS,POR,2024-04-07,Home,124,40,34,12,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,SAS,2024-04-07,Away,133,46,31,10,1,Regular Season
1610612766.0,Charlotte Hornets,CHA,OKC,2024-04-07,Home,118,36,29,18,0,Regular Season
1610612745.0,Houston Rockets,HOU,DAL,2024-04-07,Away,136,32,31,10,0,Regular Season
1610612762.0,Utah Jazz,UTA,GSW,2024-04-07,Away,110,29,21,11,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,BOS,2024-04-07,Away,107,53,26,14,0,Regular Season
1610612741.0,Chicago Bulls,CHI,ORL,2024-04-07,Away,98,37,20,21,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,CHA,2024-04-07,Away,121,36,33,16,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,NYK,2024-04-07,Home,109,38,27,14,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,LAL,2024-04-07,Away,127,46,29,14,1,Regular Season
1610612761.0,Toronto Raptors,TOR,WAS,2024-04-07,Home,130,49,33,13,1,Regular Season
1610612752.0,New York Knicks,NYK,MIL,2024-04-07,Away,122,41,25,5,1,Regular Season
1610612753.0,Orlando Magic,ORL,CHI,2024-04-07,Home,113,40,24,10,1,Regular Season
1610612743.0,Denver Nuggets,DEN,ATL,2024-04-06,Home,142,47,38,15,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,LAL,2024-04-06,Away,97,40,24,18,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,CLE,2024-04-06,Home,116,40,30,17,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,DET,2024-04-06,Home,113,48,20,18,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,DEN,2024-04-06,Away,110,38,30,16,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,PHI,2024-04-06,Home,96,44,21,18,0,Regular Season
1610612765.0,Detroit Pistons,DET,BKN,2024-04-06,Away,103,28,25,7,0,Regular Season
1610612755.0,Philadelphia 76ers,PHI,MEM,2024-04-06,Away,116,41,27,19,1,Regular Season
1610612740.0,New Orleans Pelicans,NOP,SAS,2024-04-05,Home,109,41,28,17,0,Regular Season
1610612738.0,Boston Celtics,BOS,SAC,2024-04-05,Home,101,51,25,7,1,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,PHX,2024-04-05,Away,87,44,23,18,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,WAS,2024-04-05,Away,108,55,29,12,1,Regular Season
1610612753.0,Orlando Magic,ORL,CHA,2024-04-05,Away,115,37,24,10,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,ORL,2024-04-05,Home,124,36,29,18,1,Regular Season
1610612764.0,Washington Wizards,WAS,POR,2024-04-05,Home,102,45,24,9,0,Regular Season
1610612744.0,Golden State Warriors,GSW,DAL,2024-04-05,Away,106,44,27,15,0,Regular Season
1610612758.0,Sacramento Kings,SAC,BOS,2024-04-05,Away,100,54,21,7,0,Regular Season
1610612748.0,Miami Heat,MIA,HOU,2024-04-05,Away,119,48,27,9,1,Regular Season
1610612745.0,Houston Rockets,HOU,MIA,2024-04-05,Home,104,45,25,9,0,Regular Season
1610612741.0,Chicago Bulls,CHI,NYK,2024-04-05,Home,108,57,27,16,1,Regular Season
1610612756.0,Phoenix Suns,PHX,MIN,2024-04-05,Home,97,49,29,18,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,DET,2024-04-05,Home,108,49,24,20,1,Regular Season
1610612762.0,Utah Jazz,UTA,LAC,2024-04-05,Away,102,43,20,15,0,Regular Season
1610612754.0,Indiana Pacers,IND,OKC,2024-04-05,Home,126,39,30,13,1,Regular Season
1610612761.0,Toronto Raptors,TOR,MIL,2024-04-05,Away,117,47,24,16,1,Regular Season
1610612752.0,New York Knicks,NYK,CHI,2024-04-05,Away,100,38,22,17,0,Regular Season
1610612765.0,Detroit Pistons,DET,MEM,2024-04-05,Away,90,38,22,17,0,Regular Season
1610612746.0,LA Clippers,LAC,UTA,2024-04-05,Home,131,51,32,14,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,NOP,2024-04-05,Away,111,34,34,16,1,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,IND,2024-04-05,Away,112,39,24,15,0,Regular Season
1610612749.0,Milwaukee Bucks,MIL,TOR,2024-04-05,Home,111,45,21,13,0,Regular Season
1610612742.0,Dallas Mavericks,DAL,GSW,2024-04-05,Home,108,41,30,17,1,Regular Season
1610612748.0,Miami Heat,MIA,PHI,2024-04-04,Home,105,51,24,15,0,Regular Season
1610612752.0,New York Knicks,NYK,SAC,2024-04-04,Home,120,39,34,11,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,ATL,2024-04-04,Home,109,53,20,14,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,DAL,2024-04-04,Away,95,56,21,21,0,Regular Season
1610612744.0,Golden State Warriors,GSW,HOU,2024-04-04,Away,133,43,29,18,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,MIA,2024-04-04,Away,109,41,28,11,1,Regular Season
1610612758.0,Sacramento Kings,SAC,NYK,2024-04-04,Away,109,35,26,16,0,Regular Season
1610612745.0,Houston Rockets,HOU,GSW,2024-04-04,Home,110,29,23,12,0,Regular Season
1610612746.0,LA Clippers,LAC,DEN,2024-04-04,Home,102,48,22,6,1,Regular Season
1610612743.0,Denver Nuggets,DEN,LAC,2024-04-04,Away,100,51,27,13,0,Regular Season
1610612765.0,Detroit Pistons,DET,ATL,2024-04-03,Away,113,37,24,10,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,TOR,2024-04-03,Home,133,50,37,9,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,IND,2024-04-03,Home,115,50,22,13,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,PHX,2024-04-03,Away,101,37,28,15,0,Regular Season
1610612766.0,Charlotte Hornets,CHA,POR,2024-04-03,Home,86,36,22,9,0,Regular Season
1610612738.0,Boston Celtics,BOS,OKC,2024-04-03,Home,135,46,33,10,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,DET,2024-04-03,Home,121,48,36,16,1,Regular Season
1610612754.0,Indiana Pacers,IND,BKN,2024-04-03,Away,111,45,27,9,0,Regular Season
1610612753.0,Orlando Magic,ORL,NOP,2024-04-03,Away,117,39,27,13,1,Regular Season
1610612761.0,Toronto Raptors,TOR,MIN,2024-04-03,Away,85,48,19,20,0,Regular Season
1610612757.0,Portland Trail Blazers,POR,CHA,2024-04-03,Away,89,55,19,15,1,Regular Season
1610612740.0,New Orleans Pelicans,NOP,ORL,2024-04-03,Home,108,35,21,14,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,MIL,2024-04-03,Away,111,54,25,8,1,Regular Season
1610612764.0,Washington Wizards,WAS,LAL,2024-04-03,Home,120,39,26,18,0,Regular Season
1610612756.0,Phoenix Suns,PHX,CLE,2024-04-03,Home,122,43,32,15,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,MEM,2024-04-03,Home,101,44,26,11,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,WAS,2024-04-03,Away,125,49,21,16,1,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,BOS,2024-04-03,Away,100,31,21,13,0,Regular Season
1610612743.0,Denver Nuggets,DEN,SAS,2024-04-02,Home,110,52,28,8,1,Regular Season
1610612764.0,Washington Wizards,WAS,MIL,2024-04-02,Home,117,44,26,10,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,GSW,2024-04-02,Away,100,42,27,15,0,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,PHI,2024-04-02,Away,105,43,30,14,0,Regular Season
1610612758.0,Sacramento Kings,SAC,LAC,2024-04-02,Home,109,56,29,10,1,Regular Season
1610612746.0,LA Clippers,LAC,SAC,2024-04-02,Away,95,38,18,15,0,Regular Season
1610612761.0,Toronto Raptors,TOR,LAL,2024-04-02,Home,111,40,25,17,0,Regular Season
1610612744.0,Golden State Warriors,GSW,DAL,2024-04-02,Home,104,52,29,17,1,Regular Season
1610612762.0,Utah Jazz,UTA,CLE,2024-04-02,Home,113,33,26,19,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,TOR,2024-04-02,Away,128,47,38,14,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,DEN,2024-04-02,Away,105,59,33,7,0,Regular Season
1610612755.0,Philadelphia 76ers,PHI,OKC,2024-04-02,Home,109,42,27,16,1,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,HOU,2024-04-02,Home,113,39,29,17,1,Regular Season
1610612749.0,Milwaukee Bucks,MIL,WAS,2024-04-02,Away,113,57,31,12,0,Regular Season
1610612745.0,Houston Rockets,HOU,MIN,2024-04-02,Away,106,37,23,14,0,Regular Season
1610612748.0,Miami Heat,MIA,NYK,2024-04-02,Home,109,39,24,17,1,Regular Season
1610612752.0,New York Knicks,NYK,MIA,2024-04-02,Away,99,30,25,14,0,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,UTA,2024-04-02,Away,129,41,38,13,1,Regular Season
1610612757.0,Portland Trail Blazers,POR,ORL,2024-04-01,Away,103,44,28,9,0,Regular Season
1610612741.0,Chicago Bulls,CHI,ATL,2024-04-01,Home,101,51,17,8,0,Regular Season
1610612763.0,Memphis Grizzlies,MEM,DET,2024-04-01,Away,110,44,28,12,1,Regular Season
1610612751.0,Brooklyn Nets,BKN,IND,2024-04-01,Away,111,43,20,15,0,Regular Season
1610612740.0,New Orleans Pelicans,NOP,PHX,2024-04-01,Home,111,37,29,9,0,Regular Season
1610612754.0,Indiana Pacers,IND,BKN,2024-04-01,Home,133,47,35,9,1,Regular Season
1610612766.0,Charlotte Hornets,CHA,BOS,2024-04-01,Home,104,40,28,6,0,Regular Season
1610612756.0,Phoenix Suns,PHX,NOP,2024-04-01,Away,124,49,29,12,1,Regular Season
1610612738.0,Boston Celtics,BOS,CHA,2024-04-01,Away,118,51,28,10,1,Regular Season
1610612753.0,Orlando Magic,ORL,POR,2024-04-01,Home,104,43,26,15,1,Regular Season
1610612737.0,Atlanta Hawks,ATL,CHI,2024-04-01,Away,113,45,29,14,1,Regular Season
1610612765.0,Detroit Pistons,DET,MEM,2024-04-01,Home,108,41,22,14,0,Regular Season
1610612747.0,Los Angeles Lakers,LAL,BKN,2024-03-31,Away,116,50,24,19,1,Regular Season
1610612755.0,Philadelphia 76ers,PHI,TOR,2024-03-31,Away,135,39,28,15,1,Regular Season
1610612748.0,Miami Heat,MIA,WAS,2024-03-31,Away,119,42,22,13,1,Regular Season
1610612766.0,Charlotte Hornets,CHA,LAC,2024-03-31,Home,118,31,32,9,0,Regular Season
1610612751.0,Brooklyn Nets,BKN,LAL,2024-03-31,Home,104,38,19,12,0,Regular Season
1610612746.0,LA Clippers,LAC,CHA,2024-03-31,Away,130,41,28,8,1,Regular Season
1610612759.0,San Antonio Spurs,SAS,GSW,2024-03-31,Home,113,45,31,19,0,Regular Season
1610612764.0,Washington Wizards,WAS,MIA,2024-03-31,Home,107,42,27,15,0,Regular Season
1610612744.0,Golden State Warriors,GSW,SAS,2024-03-31,Away,117,41,34,15,1,Regular Season
1610612742.0,Dallas Mavericks,DAL,HOU,2024-03-31,Away,125,47,24,13,1,Regular Season
1610612752.0,New York Knicks,NYK,OKC,2024-03-31,Home,112,46,24,10,0,Regular Season
1610612758.0,Sacramento Kings,SAC,UTA,2024-03-31,Home,127,44,34,15,1,Regular Season
1610612760.0,Oklahoma City Thunder,OKC,NYK,2024-03-31,Away,113,43,29,12,1,Regular Season
1610612762.0,Utah Jazz,UTA,SAC,2024-03-31,Away,106,33,22,12,0,Regular Season
1610612745.0,Houston Rockets,HOU,DAL,2024-03-31,Home,107,43,22,10,0,Regular Season
1610612741.0,Chicago Bulls,CHI,MIN,2024-03-31,Away,109,43,30,16,1,Regular Season
1610612761.0,Toronto Raptors,TOR,PHI,2024-03-31,Home,120,30,31,12,0,Regular Season
1610612743.0,Denver Nuggets,DEN,CLE,2024-03-31,Home,130,51,36,16,1,Regular Season
1610612739.0,Cleveland Cavaliers,CLE,DEN,2024-03-31,Away,101,28,26,15,0,Regular Season
1610612750.0,Minnesota Timberwolves,MIN,CHI,2024-03-31,Home,101,37,28,13,0,Regular Season
1610612753.0,Orlando Magic,ORL,MEM,2024-03-30,Home,118,43,28,15,1,Regular Season
1612709889.0,Oklahoma City Blue,OKL,DEL,2024-03-30,Away,121,59,26,17,1,Regular Season
1612709925.0,Osceola Magic,OSC,FWN,2024-03-30,Home,118,34,22,15,0,Regular Season
1612709910.0,Fort Wayne Mad Ants,FWN,OSC,2024-03-30,Away,127,45,23,14,1,Regular Season
1612709933.0,Rip City Remix,RCR,SCW,2024-03-30,Home,123,53,27,15,0,Regular Season
1612709890.0,Austin Spurs,AUS,IWA,2024-03-30,Away,132,51,31,14,1,Regular Season
1612709923.0,Windy City Bulls,WCB,WIS,2024-03-30,Home,105,47,21,12,0,Regular Season
1612709921.0,Long Island Nets,LIN,CPS,2024-03-30,Away,117,48,22,14,0,Regular Season
1612709909.0,Delaware Blue Coats,DEL,OKL,2024-03-30,Home,95,32,15,7,0,Regular Season
1612709927.0,Wisconsin Herd,WIS,WCB,2024-03-30,Away,108,49,25,18,1,Regular Season
1612709931.0,Mexico City Capitanes,MXC,SBL,2024-03-30,Away,120,49,27,21,1,Regular Season
1612709928.0,Capital City Go-Go,CCG,GRG,2024-03-30,Away,127,50,27,11,1,Regular Season
1612709915.0,Maine Celtics,MNE,TEX,2024-03-30,Away,110,48,28,20,1,Regular Season
1612709905.0,South Bay Lakers,SBL,MXC,2024-03-30,Home,108,42,25,17,0,Regular Season
1612709893.0,Cleveland Charge,CLC,BHM,2024-03-30,Away,107,45,30,23,0,Regular Season
1612709904.0,Sioux Falls Skyforce,SXF,STO,2024-03-30,Home,91,51,18,12,0,Regular Season
1612709914.0,Stockton Kings,STO,SXF,2024-03-30,Away,102,47,23,13,1,Regular Season
1612709929.0,College Park Skyhawks,CPS,LIN,2024-03-30,Home,123,42,24,11,1,Regular Season
1610612763.0,Memphis Grizzlies,MEM,ORL,2024-03-30,Away,88,45,25,19,0,Regular Season
1612709903.0,Salt Lake City Stars,SLC,RGV,2024-03-30,Away,77,44,21,19,0,Regular Season
1612709917.0,Grand Rapids Gold,GRG,CCG,2024-03-30,Home,101,39,27,15,0,Regular Season
1612709918.0,Texas Legends,TEX,MNE,2024-03-30,Home,109,48,23,16,0,Regular Season
1610612738.0,Boston Celtics,BOS,NOP,2024-03-30,Away,104,51,27,12,1,Regular Season
1612709902.0,Santa Cruz Warriors,SCW,RCR,2024-03-30,Away,131,45,37,15,1,Regular Season
1612709908.0,Rio Grande Valley Vipers,RGV,SLC,2024-03-30,Home,97,52,28,20,1,Regular Season
1612709919.0,Westchester Knicks,WES,MHU,2024-03-30,Home,105,60,23,13,0,Regular Season
